message_id,message_text,timestamp,forwarded_from,sender_role,category
bb94590c-9b88-4591-85c4-9d7ca3632b5c,Planning session postponed to 15-02-2026 at 12:15 PM. Venue: Mandal Office.,2026-01-22T09:54:32.286560Z,+919180493343,District Collector,meeting
866e57a7-0774-4667-9b8e-405687851831,Information: rural development. Please share with your team.,2026-01-23T10:04:32.307589Z,+919219997887,Department Secretary,fyi
10436841-c189-4b8d-b815-15955d002991,Ensure fund allocation is completed before 08-02-2026. No extensions.,2026-01-21T17:17:32.300188Z,+919040494303,District Collector,instruction
61c06765-acc0-44ce-959f-e0c8e6132a38,scheme implementation complete చేసి 13-02-2026 లోపు submit చేయండి.,2026-01-29T01:03:32.294792Z,+919721076803,Deputy Director,instruction
0c35fd03-1bde-44bb-9a0d-91a24b36d749,Please attend the Department meeting on 11-02-2026 at 1:15 PM in Mandal Office.,2026-01-29T04:06:32.284410Z,+919262374781,Assistant Commissioner,meeting
f1eac862-c8f3-498a-bdc6-fdceca80bb86,field survey complete చేసి 12-02-2026 లోపు submit చేయండి.,2026-01-27T03:56:32.301136Z,+919925082878,Joint Collector,instruction
0d79708e-94c1-4c44-bab6-e15cc9854bcc,project implementation progress report: pending approval. Expected completion: 12-02-2026.,2026-01-22T07:27:32.303547Z,+919703807521,Superintendent,status_update
2b3d2f05-f67f-4f63-9f7a-1194b0f78769,Notification: urban planning. For reference only.,2026-01-24T02:10:32.305808Z,+919873798187,Inspector,fyi
65a542b4-d5d8-4014-9ac4-6cb61116592d,14-02-2026న 11:30 AMకి మీటింగ్. దయచేసి హాజరు అవ్వండి.,2026-01-24T00:49:32.292840Z,+919173494132,Chief Engineer,meeting
133e37cc-7966-4056-82cc-8f1e2cf63002,Heavy rainfall damage reported in Badvel. 10 casualties. Send rescue teams.,2026-01-27T19:51:32.280475Z,+919454543528,Project Director,disaster_alert
2a34f881-6ca7-49f3-b8de-4f2657bbe240,Please submit monthly report by 31-01-2026. This is urgent.,2026-01-26T04:09:32.298853Z,+919856668176,Tahsildar,instruction
0eba9f6f-90c9-42c2-bc9c-924214ed6107,Heavy rainfall damage reported in Vijayawada. 12 casualties. Send rescue teams.,2026-01-28T06:33:32.282860Z,+919815163764,Superintendent,disaster_alert
437f1aa8-09cb-4eda-bec9-5799574b24db,report preparation పూర్తయింది. రిపోర్ట్ attached.,2026-01-21T20:27:32.304106Z,+919811266448,District Collector,status_update
8973ff94-732b-4ba0-b321-8854224e4063,Video conference scheduled for 07-02-2026 at 10:15 AM. Join link will be shared.,2026-01-29T01:50:32.286093Z,+919236349382,Joint Collector,meeting
2c165e8e-a4fa-4b6e-aa45-bef93ae73622,Request to verify action taken report and provide status update by 08-02-2026.,2026-01-29T08:17:32.297090Z,+919165477224,Department Secretary,instruction
40bfbf6e-0ee9-4fe4-8a27-2b704fd6f524,31-01-2026న 9:00 AMకి మీటింగ్. దయచేసి హాజరు అవ్వండి.,2026-01-24T00:56:32.286799Z,+919662155671,Chief Engineer,meeting
45cf94c7-8727-4fa3-b08f-2367ac7e5ca2,Video conference scheduled for 23-02-2026 at 4:00 PM. Join link will be shared.,2026-01-23T13:18:32.285577Z,+919702528530,Superintendent,meeting
645e8ab8-1d1e-4537-87b0-6bf2505c001e,Implement revised procedure in Prakasam mandal. Report progress weekly.,2026-01-22T12:56:32.297133Z,+919766356027,Deputy Director,instruction
3e61ef2b-3c7f-4663-bfc2-03c9c7743edd,Delay in inspection due to staff shortage. New deadline: 13-02-2026.,2026-01-29T03:30:32.305393Z,+919906040004,Project Director,status_update
3ef9befb-b960-4486-9bd5-978207a2cabf,Kindly prepare monthly report and send to Industries Department by 13-02-2026.,2026-01-28T11:12:32.301096Z,+919338081435,Inspector,instruction
187def7a-5474-4aa8-a3c9-13f0c33ff5a5,Notification: project implementation. For reference only.,2026-01-23T16:47:32.307665Z,+919656395581,Joint Collector,fyi
823de119-0a12-4b2f-a28b-f9052271187a,Kindly prepare expenditure statement and send to Food and Consumer Affairs by 06-02-2026.,2026-01-23T16:45:32.299140Z,+919832088647,Joint Collector,instruction
1732d410-4a87-4b0d-8da3-2990f85b0a2a,Work on urban planning is partially completed. No major issues reported.,2026-01-21T17:42:32.305436Z,+919433385579,Assistant Commissioner,status_update
17b1734a-c707-469d-a6b0-6f7609b5018c,Kindly prepare action taken report and send to Commercial Taxes by 30-01-2026.,2026-01-23T10:31:32.298125Z,+919023091102,Project Director,instruction
ce3f8961-2e4c-4e75-aacf-f2bc1fdc1927,urban planning progress report: under review. Expected completion: 16-02-2026.,2026-01-23T04:12:32.303259Z,+919405238179,Superintendent,status_update
d6d704fb-07cf-43a0-b1be-192306495f45,Video conference scheduled for 09-02-2026 at 3:45 PM. Join link will be shared.,2026-01-22T22:42:32.292921Z,+919845709105,Deputy Director,meeting
6232141d-e6c7-49c2-80a6-c79b931c9664,Please submit attendance records by 12-02-2026. This is urgent.,2026-01-24T12:53:32.298207Z,+919183614183,Assistant Commissioner,instruction
f04639cb-e4d1-4d35-8533-e2ac369d40fb,Status update: scheme implementation is pending approval. 87% completed.,2026-01-27T21:39:32.304951Z,+919829232073,Department Secretary,status_update
7bd45a63-cf31-429d-9e50-16cc90f376e8,Request to reschedule meeting from 09-02-2026 to alternate date.,2026-01-27T14:59:32.287292Z,+919367440383,Joint Collector,meeting
0d9ded71-470b-47c1-a7da-84c3e1b92294,Reminder: Department meeting tomorrow at 4:45 PM. Agenda: agricultural support.,2026-01-28T20:17:32.286405Z,+919503814662,Revenue Officer,meeting
ef7fbd90-8623-46d9-82d7-3c45d10138cf,Video conference scheduled for 20-02-2026 at 5:45 PM. Join link will be shared.,2026-01-29T04:22:32.288758Z,+919504607640,Assistant Commissioner,meeting
ed2521f1-eafb-4f5e-a6b3-23434633cfe1,Circular: infrastructure development. Effective from 26-02-2026.,2026-01-26T13:00:32.307854Z,+919276582981,Chief Engineer,fyi
37951acf-4fde-4cc5-bef9-65f983a3d7ff,Cyclone హెచ్చరిక Kandukurలో. తక్షణ చర్య అవసరం.,2026-01-27T16:49:32.277922Z,+919413066260,Superintendent,disaster_alert
e587a559-d685-45e7-acda-da6e3e0e5484,Status update: report preparation is partially completed. 19% completed.,2026-01-24T00:22:32.304352Z,+919812935920,Project Director,status_update
a4e650b3-37a3-41e2-a4b9-3249b411722d,Meeting on 23-02-2026 at 4:30 PM regarding project implementation. Attendance mandatory.,2026-01-21T17:43:32.286170Z,+919086167366,Joint Collector,meeting
17e6074c-f7b0-4af8-b438-d0a1e2a21dcb,Please submit action taken report by 07-02-2026. This is urgent.,2026-01-22T00:04:32.300805Z,+919994732218,Superintendent,instruction
6e578859-80ae-4248-9830-3017d556d812,Notification: urban planning. For reference only.,2026-01-22T05:47:32.306700Z,+919338780752,Mandal Officer,fyi
66a360f5-a31d-406b-ad8a-8234d25e925b,Circular: health programs. Effective from 05-02-2026.,2026-01-27T16:02:32.307816Z,+919841874060,Chief Engineer,fyi
c81f40a9-a659-487f-8a0b-633b06fd217d,Status update: inspection is completed. 36% completed.,2026-01-23T15:37:32.301548Z,+919669208430,Chief Engineer,status_update
52ad09b7-a801-4b33-b4f8-2953cb92d5b8,Attached: project status report for your information.,2026-01-21T20:12:32.305971Z,+919349873970,Project Director,fyi
41f86946-e864-4a7a-8d88-dcaab9122bb8,Work on rural development is delayed. No major issues reported.,2026-01-23T06:41:32.304401Z,+919270999521,Inspector,status_update
8d5f2b7e-faf7-4212-b8b7-6d1ac9cea42e,Drought హెచ్చరిక Uravakondaలో. తక్షణ చర్య అవసరం.,2026-01-27T21:58:32.280640Z,+919866150053,Project Director,disaster_alert
88d327bb-155d-4535-8c4d-1d7fad915087,Please attend the Review meeting on 12-02-2026 at 9:00 AM in Collectorate.,2026-01-24T03:50:32.290996Z,+919912550492,Mandal Officer,meeting
a6fa7dfb-6961-4a9a-b3f5-6086dd3c1ae6,Please attend the District meeting on 22-02-2026 at 2:45 PM in District Office.,2026-01-24T21:02:32.284801Z,+919983071792,Tahsildar,meeting
0260ba25-17f7-4872-84e3-79c07c0eb239,Update on fund allocation: under review. Some delays.,2026-01-27T10:59:32.302126Z,+919227723295,Chief Engineer,status_update
c14c3384-7466-4cf3-a411-0e3a13ffbfdf,FYI: New circular regarding infrastructure development has been uploaded to portal.,2026-01-23T14:57:32.308077Z,+919811485218,Deputy Director,fyi
30882569-e0c5-4f17-8437-b4577801119c,Ensure verification is completed before 10-02-2026. No extensions.,2026-01-25T19:09:32.300676Z,+919375684289,Tahsildar,instruction
514fef67-e645-48ee-9718-b1148485d5fd,report preparation completed successfully. 194 beneficiaries covered.,2026-01-24T19:48:32.302423Z,+919558398873,Revenue Officer,status_update
47722faa-47a6-4be9-b9eb-c9f29446cf50,fund allocation complete చేసి 01-02-2026 లోపు submit చేయండి.,2026-01-23T03:27:32.298001Z,+919883331028,Revenue Officer,instruction
3677f6b3-444e-4b49-99e0-3c2c60f7374c,Update on field survey: in progress. Some delays.,2026-01-28T08:15:32.304225Z,+919930275340,District Collector,status_update
92c2ad64-e0b6-4a60-b8c1-a3af1a495e4f,Meeting on 13-02-2026 at 10:30 AM regarding revenue collection. Attendance mandatory.,2026-01-24T11:18:32.288109Z,+919381902476,Revenue Officer,meeting
51589deb-acb1-4add-8e6d-9c9e7b14c6c7,Delay in verification due to weather conditions. New deadline: 30-01-2026.,2026-01-25T14:15:32.303823Z,+919728962615,District Collector,status_update
f38b79dd-af81-4017-b200-e0a1a8d2fb30,Implement revised procedure in Vizianagaram mandal. Report progress weekly.,2026-01-25T23:10:32.297302Z,+919163169689,Tahsildar,instruction
680ecd66-937d-4e5a-9148-b9626c661d3f,Notification: road construction. For reference only.,2026-01-24T18:13:32.306363Z,+919727352019,Superintendent,fyi
4b98a407-dd61-4591-b70a-5fa574d16e6a,Meeting scheduled for 01-02-2026 at 9:15 AM to discuss welfare schemes.,2026-01-27T23:30:32.291487Z,+919094539549,Assistant Commissioner,meeting
ab0c1c8f-1ae7-449d-aa6c-4eb72544f378,Action required: beneficiary identification. Deadline: 02-02-2026.,2026-01-21T19:09:32.297958Z,+919474635947,Joint Collector,instruction
4e44c4c7-123e-420b-9bf2-b1285fb58348,beneficiary identification complete చేసి 04-02-2026 లోపు submit చేయండి.,2026-01-24T04:16:32.298894Z,+919996436691,Joint Collector,instruction
c027221e-a52f-4440-ab9b-56892cbbd753,Kindly prepare monthly report and send to Home Department by 31-01-2026.,2026-01-23T00:44:32.299766Z,+919367614067,District Collector,instruction
52d547c5-3d1d-403f-a597-0e7585d4068a,Request to verify progress report and provide status update by 31-01-2026.,2026-01-26T05:48:32.297047Z,+919485708804,Joint Collector,instruction
246f11a1-e659-49ae-b61e-735a003de762,Request to verify expenditure statement and provide status update by 09-02-2026.,2026-01-24T18:43:32.298084Z,+919570016959,Department Secretary,instruction
63cee492-f3ed-4f97-954b-4b1483a189d8,Attached: attendance records for your information.,2026-01-26T15:17:32.307160Z,+919651334257,Chief Engineer,fyi
90ebfb6b-feba-42c1-8713-3df8feae9b12,Kindly prepare monthly report and send to Health Department by 07-02-2026.,2026-01-26T20:49:32.297602Z,+919659899998,Assistant Commissioner,instruction
6bcf13bb-c508-4e44-b7ef-b2d89c979794,Meeting scheduled for 01-02-2026 at 9:15 AM to discuss agricultural support.,2026-01-24T06:07:32.292102Z,+919918508597,Department Secretary,meeting
014445d3-5d7c-415a-89b3-b91d881ded82,Progress report for urban planning: 99% done. On track.,2026-01-25T23:56:32.305192Z,+919113913140,Assistant Commissioner,status_update
6028a44e-8266-4506-b29f-67016729f771,వరద హెచ్చరిక Visakhapatnamలో. తక్షణ చర్య అవసరం.,2026-01-23T16:47:32.278999Z,+919008052625,Chief Engineer,disaster_alert
715ec9bf-2766-419b-93c0-367c90c7540e,URGENT: Heavy rainfall alert in Krishna. Immediate action required.,2026-01-28T14:02:32.278032Z,+919112008426,Deputy Director,disaster_alert
dc024649-46b0-4423-9dbf-5b2a6599b2dc,Work on disaster preparedness is pending approval. No major issues reported.,2026-01-22T18:04:32.301628Z,+919017750148,Assistant Commissioner,status_update
5ec25183-cafa-4b1c-9377-a4c2c1a4b68b,Meeting on 05-02-2026 at 9:00 AM regarding disaster preparedness. Attendance mandatory.,2026-01-25T05:23:32.285817Z,+919197099388,Revenue Officer,meeting
a053d4ef-40a9-4d81-923d-221095133cf5,Emergency: Storm warning for Dharmavaram district. Evacuate coastal areas immediately.,2026-01-21T22:43:32.281068Z,+919857910762,Superintendent,disaster_alert
3f84781b-44bc-4104-8c9f-859ef653ab16,Reminder: Department meeting tomorrow at 12:30 PM. Agenda: welfare schemes.,2026-01-28T18:01:32.291405Z,+919316588089,Inspector,meeting
c621bb0a-199f-4d42-ab0d-f627e8456e27,Emergency: తుఫాన్ warning for East Godavari district. Evacuate low-lying areas immediately.,2026-01-25T14:46:32.279309Z,+919913711230,Mandal Officer,disaster_alert
a5b56f88-8500-4150-a88d-73edafc402dd,Request to reschedule meeting from 11-02-2026 to alternate date.,2026-01-24T11:49:32.290658Z,+919959113757,Joint Collector,meeting
1c0b187d-2da2-4b93-a852-0ea82d7fb460,Heat wave damage reported in West Godavari. 20 casualties. Send rescue teams.,2026-01-24T18:06:32.282349Z,+919009434254,Mandal Officer,disaster_alert
70a94e95-1f18-40e7-9ace-b4370af3d8d2,Meeting on 20-02-2026 at 12:45 PM regarding budget allocation. Attendance mandatory.,2026-01-29T06:17:32.292513Z,+919784692243,Chief Engineer,meeting
b5351bc9-7c05-426b-8e92-e383be3fba28,fund allocation completed successfully. 764 beneficiaries covered.,2026-01-27T05:40:32.304023Z,+919122299109,Project Director,status_update
0bd6a7f8-f81b-46b8-82ee-4024d55b223e,Critical: Landslide situation in Gudivada. Relief measures needed urgently.,2026-01-27T15:20:32.281327Z,+919696569397,Department Secretary,disaster_alert
bc7dbdf8-f004-48e8-a12e-20a47b0df95c,Information: health programs. Please share with your team.,2026-01-25T18:12:32.307627Z,+919677899291,Mandal Officer,fyi
da911753-ccc4-4e9f-8ded-060b64a7b91e,Status update: fund allocation is delayed. 95% completed.,2026-01-25T05:02:32.301789Z,+919538972049,Department Secretary,status_update
d9a6c943-dd66-47f8-a7c4-8833522a45a3,Critical: Heavy rainfall situation in Salur. Emergency response needed urgently.,2026-01-23T10:31:32.281154Z,+919287905328,Project Director,disaster_alert
dc4ae1f6-9cdc-41c1-a216-a3d152808e0f,Meeting scheduled for 15-02-2026 at 4:30 PM to discuss health programs.,2026-01-27T16:13:32.291570Z,+919443261009,Inspector,meeting
a6a8168e-070f-425c-a710-55d96080d470,Kindly prepare action taken report and send to Animal Husbandry by 04-02-2026.,2026-01-21T19:34:32.299930Z,+919590958754,Department Secretary,instruction
ac0c0521-f846-4a4c-b295-5e3e85437f89,Please submit attendance records by 08-02-2026. This is urgent.,2026-01-23T07:41:32.294304Z,+919485297769,Joint Collector,instruction
f02b01ad-8244-4ddd-b1f7-52b5572394c0,Progress report for revenue collection: 98% done. On track.,2026-01-27T01:35:32.305271Z,+919969718023,Chief Engineer,status_update
6b09721c-a7f1-48a5-b17a-8fed77f469b3,Please note: agricultural support. No action required.,2026-01-24T02:50:32.307702Z,+919868463230,Inspector,fyi
3fe6bdf3-53ef-47b5-be51-487201365070,Meeting on 28-02-2026 at 1:45 PM regarding rural development. Attendance mandatory.,2026-01-28T19:19:32.289077Z,+919084999562,Assistant Commissioner,meeting
69e253c4-f5a0-44b1-ba34-4180d6013810,Meeting scheduled for 24-02-2026 at 3:00 PM to discuss revenue collection.,2026-01-23T08:11:32.291159Z,+919231854723,Project Director,meeting
864b99d5-ad20-4650-9819-725a58ac2785,documentation పూర్తయింది. రిపోర్ట్ attached.,2026-01-25T01:21:32.303379Z,+919292408947,Revenue Officer,status_update
390a4680-c168-47dd-a3e2-d9021e021e47,Emergency: Fire warning for Chirala district. Evacuate vulnerable areas immediately.,2026-01-29T04:04:32.278482Z,+919190924875,Inspector,disaster_alert
ffda9fd8-caf8-490a-ad61-eba99c936c71,Video conference scheduled for 26-02-2026 at 4:00 PM. Join link will be shared.,2026-01-23T20:24:32.283731Z,+919846887240,District Collector,meeting
952079c6-b9b0-4de5-9eb7-39484997abc2,Critical: Flood situation in Atmakur. Emergency response needed urgently.,2026-01-29T09:44:32.281367Z,+919369438990,Chief Engineer,disaster_alert
f8849af5-1e5f-4479-bfd4-1e2757e2a98f,Work on budget allocation is pending approval. No major issues reported.,2026-01-27T23:17:32.302247Z,+919647455012,Inspector,status_update
9d771306-a585-47fb-ba76-8d0923412cd0,FYI: New circular regarding urban planning has been uploaded to portal.,2026-01-28T18:24:32.305672Z,+919398321664,Department Secretary,fyi
e9566bff-ddfd-4de7-b3d1-a84b6ae6569f,Status update: data collection is delayed. 61% completed.,2026-01-25T02:09:32.302550Z,+919419018038,Department Secretary,status_update
007c0ea2-d478-46b3-af7f-9b41acb9f405,Information: budget allocation. Please share with your team.,2026-01-29T13:15:32.305887Z,+919791602456,Mandal Officer,fyi
6594857f-237e-42bf-9a6f-36a68684d074,Request to reschedule meeting from 13-02-2026 to alternate date.,2026-01-21T23:27:32.290570Z,+919592388588,Tahsildar,meeting
dd2f0b23-97fb-4d62-bb91-7f59249bb347,rural development progress report: under review. Expected completion: 06-02-2026.,2026-01-28T08:18:32.303049Z,+919553807013,Project Director,status_update
73272b25-8636-41fd-8a2b-8f3dd9bea630,Request to reschedule meeting from 23-02-2026 to alternate date.,2026-01-28T22:41:32.285904Z,+919668381568,Joint Collector,meeting
b3cbee6d-eb42-4bd4-b5d2-0fee07a4ccbb,Please submit budget proposal by 05-02-2026. This is urgent.,2026-01-22T14:37:32.299180Z,+919600419254,Inspector,instruction
b1f6efd1-1812-4150-9387-37398061b939,Implement revised procedure in Vijayawada mandal. Report progress weekly.,2026-01-26T05:13:32.300845Z,+919618644769,Revenue Officer,instruction
b7686587-e660-4ffc-9809-8fd92bc0fbc0,Meeting on 17-02-2026 at 3:00 PM regarding welfare schemes. Attendance mandatory.,2026-01-24T08:39:32.290325Z,+919028522410,Chief Engineer,meeting
ea674090-bc45-4b35-af2c-b78f1d6367de,Please submit action taken report by 06-02-2026. This is urgent.,2026-01-22T09:41:32.298649Z,+919650952501,Assistant Commissioner,instruction
867f7fad-3c13-4966-9a7a-3976396dcfe9,Ensure verification is completed before 30-01-2026. No extensions.,2026-01-24T19:30:32.298976Z,+919896363774,Superintendent,instruction
027b0877-c60c-4b34-b199-6c855f698bd5,Meeting on 21-02-2026 at 9:30 AM regarding rural development. Attendance mandatory.,2026-01-26T14:02:32.289974Z,+919412410091,Department Secretary,meeting
c2e2f6a0-48bb-4525-a22e-616732ab86ee,revenue collection progress report: partially completed. Expected completion: 10-02-2026.,2026-01-24T16:32:32.301385Z,+919466897350,Inspector,status_update
1b9da680-adfa-4765-863f-cfa145d6dec0,Status update: scheme implementation is in progress. 50% completed.,2026-01-27T16:01:32.304523Z,+919555473341,Chief Engineer,status_update
51b9d561-9edd-4584-81e9-028cfe8e5b69,disaster preparedness progress report: in progress. Expected completion: 24-02-2026.,2026-01-22T23:07:32.305152Z,+919544291712,Assistant Commissioner,status_update
e42dbe27-3123-4a6a-9165-f6f0c91851dd,Ensure inspection is completed before 02-02-2026. No extensions.,2026-01-22T13:53:32.299643Z,+919694515579,Project Director,instruction
3d601a1a-8178-4dc1-b01a-d8c551bb2948,Work on welfare schemes is on track. No major issues reported.,2026-01-29T00:34:32.303419Z,+919916007311,District Collector,status_update
115d9de2-9ed7-47b5-abd8-ed413a2269ea,Progress report for budget allocation: 60% done. On track.,2026-01-23T09:31:32.302865Z,+919657565139,Tahsildar,status_update
dc2f220a-7503-4f2c-b53e-51d6fe2af49f,Critical: Landslide situation in Giddalur. Emergency response needed urgently.,2026-01-29T03:05:32.277827Z,+919377299630,Revenue Officer,disaster_alert
9e07029a-2865-43d4-a9e7-1588da2c8f4f,Department meeting postponed to 27-02-2026 at 5:00 PM. Venue: Secretariat.,2026-01-27T22:15:32.287541Z,+919944438388,Joint Collector,meeting
63e4db3c-bd06-41e7-a1aa-de17648d8754,Alert: Heavy Cyclone expected in Addanki. Please take necessary precautions.,2026-01-28T19:29:32.280083Z,+919689987148,Tahsildar,disaster_alert
00787e70-db65-4ad0-b3bd-70480d90f3e8,Ensure field survey is completed before 09-02-2026. No extensions.,2026-01-28T21:29:32.296895Z,+919480290012,Project Director,instruction
c6338727-a711-4bb8-b598-7dc11eabc550,Progress report for project implementation: 95% done. On track.,2026-01-28T05:59:32.304445Z,+919138188462,Mandal Officer,status_update
42e017ff-9a4a-4f3a-b57b-e8cb36267f93,Please review and approve attendance records at the earliest.,2026-01-28T20:36:32.299358Z,+919603759463,Department Secretary,instruction
3992ce3b-23b0-4689-9776-5a13311e79bb,Planning session postponed to 20-02-2026 at 3:00 PM. Venue: Project Office.,2026-01-29T10:01:32.285654Z,+919549543986,Deputy Director,meeting
83709076-c21d-4010-ac21-8519417739af,Request to reschedule meeting from 09-02-2026 to alternate date.,2026-01-25T06:57:32.291653Z,+919970685745,Superintendent,meeting
54982b33-6f20-4d05-9833-d48fb4d39fc7,FYI - disaster preparedness guidelines updated. Check portal for details.,2026-01-21T15:48:32.305848Z,+919553086083,Project Director,fyi
11a7ea6f-61c1-4198-b4c3-6209d43ff3f2,Delay in scheme implementation due to weather conditions. New deadline: 09-02-2026.,2026-01-28T14:10:32.301873Z,+919833892930,Revenue Officer,status_update
b09c048b-c822-4b99-83c9-b96a2abcbadf,Action required: fund allocation. Deadline: 07-02-2026.,2026-01-25T00:16:32.299546Z,+919284329949,Chief Engineer,instruction
69ad6e64-e3a4-4201-bbcc-0109eef35d96,Meeting on 22-02-2026 at 5:45 PM regarding infrastructure development. Attendance mandatory.,2026-01-24T23:51:32.287046Z,+919331090120,Tahsildar,meeting
8a60435a-ca75-46a4-abed-2ef61c44053e,Attached: monthly report for your information.,2026-01-29T06:18:32.307033Z,+919576936037,Deputy Director,fyi
0e643c0a-7ec0-47d1-99bc-78bd29a8cf1f,Delay in scheme implementation due to weather conditions. New deadline: 01-02-2026.,2026-01-24T16:50:32.302035Z,+919513095305,Chief Engineer,status_update
0a9c9a8e-0b84-4848-8c81-c57eeb0c02b5,Implement updated guidelines in Ongole mandal. Report progress weekly.,2026-01-22T18:25:32.298248Z,+919020071601,Inspector,instruction
72182da3-db30-4b13-87d5-3dd2010eb7ce,06-02-2026న 12:15 PMకి మీటింగ్. దయచేసి హాజరు అవ్వండి.,2026-01-26T12:39:32.284647Z,+919249851310,Chief Engineer,meeting
b4f0a05a-555c-45e2-8519-02b9a0dfca5c,Ensure beneficiary identification is completed before 07-02-2026. No extensions.,2026-01-28T05:19:32.299485Z,+919729430600,District Collector,instruction
9aa610c5-e196-48ef-8e29-3f605df5e4d6,Please submit budget proposal by 13-02-2026. This is urgent.,2026-01-25T17:18:32.297820Z,+919938892860,Chief Engineer,instruction
c4eabe96-fe4a-4cd0-af47-32534ee0e2c9,For your information: agricultural support.,2026-01-27T13:12:32.307891Z,+919715605179,Chief Engineer,fyi
741b7f7f-2ed4-40de-a78a-fb838e1b584f,Budget meeting postponed to 21-02-2026 at 11:00 AM. Venue: District Office.,2026-01-25T18:48:32.291323Z,+919742142551,Revenue Officer,meeting
06eb174b-26ee-4036-baba-606b8523a1a4,Video conference scheduled for 07-02-2026 at 1:45 PM. Join link will be shared.,2026-01-28T23:15:32.285985Z,+919040145419,Project Director,meeting
6003780d-3022-47d8-8467-dd10132e8026,Delay in inspection due to weather conditions. New deadline: 24-02-2026.,2026-01-25T16:43:32.301588Z,+919907838459,Tahsildar,status_update
a131e6f7-3a26-4d22-802b-82e5693d8671,Attached: progress report for your information.,2026-01-22T16:33:32.306579Z,+919149806498,Mandal Officer,fyi
39a58514-b294-4c87-98b7-b47f64f788d7,Status update: beneficiary identification is delayed. 74% completed.,2026-01-28T05:36:32.303867Z,+919068546399,Chief Engineer,status_update
3a28bf43-0944-4b53-9e40-a5ecafc4fbce,FYI - education initiatives guidelines updated. Check portal for details.,2026-01-26T09:01:32.306833Z,+919312742612,Assistant Commissioner,fyi
cf54b302-30fd-48fb-b10b-d184273609b3,Emergency: Storm warning for Tanuku district. Evacuate low-lying areas immediately.,2026-01-24T08:44:32.279916Z,+919977819261,District Collector,disaster_alert
626d5de0-db54-48e4-a7ec-7bb6bbf2a2c6,Flash flood warning for Yemmiganur mandal. Alert all villages immediately.,2026-01-26T20:21:32.282690Z,+919759332197,Joint Collector,disaster_alert
31678e4e-c3c8-4d67-9ef6-fed5ddef7015,Please review and approve utilization certificate at the earliest.,2026-01-25T18:43:32.297430Z,+919201303708,Joint Collector,instruction
abd829c6-7a85-4ff1-91b8-ecb3f384f45b,Please submit compliance certificate by 04-02-2026. This is urgent.,2026-01-28T03:13:32.294653Z,+919853235321,Inspector,instruction
0de5c81f-ccb6-42e9-97d3-4987f77818f2,Kindly prepare attendance records and send to Sericulture Department by 01-02-2026.,2026-01-23T00:57:32.299602Z,+919261255880,Department Secretary,instruction
0c361edf-6f25-412d-b227-0a5357c8f17b,welfare schemes progress report: under review. Expected completion: 30-01-2026.,2026-01-28T01:48:32.303300Z,+919072905416,Tahsildar,status_update
044d5367-8d70-43db-90ee-03e86253ce18,Progress report for project implementation: 15% done. On track.,2026-01-22T12:07:32.302906Z,+919628706513,Project Director,status_update
2cee2a18-e540-472e-866a-a8cc54bf3137,fund allocation complete చేసి 04-02-2026 లోపు submit చేయండి.,2026-01-25T04:09:32.301342Z,+919920379875,Mandal Officer,instruction
4f226cd1-3e47-4660-8947-d0277c9ff605,Kindly prepare project status report and send to Housing Department by 30-01-2026.,2026-01-23T13:56:32.301055Z,+919062142320,Mandal Officer,instruction
e4de68ae-beed-44a5-b257-7cd4352b72b6,FYI - revenue collection guidelines updated. Check portal for details.,2026-01-22T18:52:32.308478Z,+919745786566,Tahsildar,fyi
0f09151a-020d-4345-a378-d801148e4b2c,Alert: Heavy Storm expected in Vizianagaram. Please take necessary precautions.,2026-01-24T09:30:32.281489Z,+919678296407,Department Secretary,disaster_alert
05dc2668-2923-4563-9414-f8de0912bb6d,Please submit budget proposal by 12-02-2026. This is urgent.,2026-01-28T14:39:32.297343Z,+919589081270,District Collector,instruction
a96b4139-4463-45f9-b051-18fa1ea8826f,Update on inspection: under review. On schedule.,2026-01-27T15:39:32.302207Z,+919611186964,Assistant Commissioner,status_update
96ce6607-bd4f-4f12-9e50-31310b64a364,beneficiary identification పూర్తయింది. రిపోర్ట్ attached.,2026-01-22T21:34:32.303666Z,+919699676766,Project Director,status_update
c2e1b6c2-bf5f-45a0-9113-70aefe03f14d,fund allocation complete చేసి 08-02-2026 లోపు submit చేయండి.,2026-01-25T10:44:32.294477Z,+919648285400,Project Director,instruction
3ef17ae8-1927-42b4-98d3-27012439b0f6,Status update: verification is delayed. 35% completed.,2026-01-24T01:08:32.302824Z,+919569815154,Superintendent,status_update
dacc8c27-cc17-4d75-9167-617e6f750b5f,Please submit attendance records by 12-02-2026. This is urgent.,2026-01-25T06:16:32.300537Z,+919644091855,Revenue Officer,instruction
eb251aa1-86dc-4546-9646-728aa0cd56fb,Information: disaster preparedness. Please share with your team.,2026-01-25T10:26:32.305604Z,+919458855378,Project Director,fyi
9d0f4629-196d-49b8-b541-de8d1b0cfc8f,Ensure fund allocation is completed before 03-02-2026. No extensions.,2026-01-21T23:04:32.301261Z,+919959336403,Project Director,instruction
fe83cd75-777b-4b65-9a81-1d6ef9289a82,Urgent Cyclone in Tuni. Immediate evacuation చేయండి.,2026-01-29T07:58:32.280787Z,+919483564993,Project Director,disaster_alert
968644d7-b076-436e-bedc-7fae951e64c1,Meeting scheduled for 08-02-2026 at 11:30 AM to discuss education initiatives.,2026-01-23T14:53:32.284568Z,+919805901671,Chief Engineer,meeting
